id,name,city,latitude,longitude,totalBeds,erBeds,phone,website,specialties,data_status,notes
mh-17012,Varma Ortho - Surgical Centre,pune,18.6436478,73.7570787,40,1,9056208514,,"General Surgery, Orthopedics, ENT",estimated,Estimated/inferred where public source was unavailable
mh-17013,Nityanand Rehabilitation and Residential Mental Heal,pune,18.4575324,73.8677464,10,1,8585141410,,ENT,estimated,Estimated/inferred where public source was unavailable
mh-17014,Sai Sneh Hospital and Diagnostic Centre Pvt Ltd,pune,18.4575324,73.8677464,120,4,9070247523,,ENT,estimated,Estimated/inferred where public source was unavailable
mh-17018,Dr Prasanna R Bhanare Dental Clinic and Implant Center,pune,18.5204303,73.8567437,10,1,9939101078,,"ENT, Dentistry, General Medicine",estimated,Estimated/inferred where public source was unavailable
mh-17019,Saiseva Nursing Home,pune,18.5204303,73.8567437,30,1,7685054920,,General Medicine,estimated,Estimated/inferred where public source was unavailable
mh-17022,Bhandari Maternity and Nursing Home,pune,18.4777968,73.8213213,30,3,9227463253,,"Gynecology, General Medicine",estimated,Estimated/inferred where public source was unavailable
mh-17023,Chinchanikar Hospital,pune,18.4828427,73.8271901,120,13,8594896698,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-17025,Jagtap Hospital,pune,18.5204303,73.8567437,120,8,7379681340,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-17026,Madhukar General Hospital,pune,18.4751062,73.8224587,120,10,9866498551,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-17029,Prachiti Hospital and Research Center,pune,18.4828427,73.8271901,120,14,7141115798,,ENT,estimated,Estimated/inferred where public source was unavailable
mh-17030,Shree Sai Retina And Eye Care Center - Pune,pune,18.4745833,73.8221167,8,1,8949879005,,"Ophthalmology, ENT",estimated,Estimated/inferred where public source was unavailable
mh-17031,Chaitanya Centre For Psychological Help,pune,18.4864727,73.796834,60,5,7011127073,,ENT,estimated,Estimated/inferred where public source was unavailable
mh-17032,Dental Clinic,pune,18.4897587,73.8202962,10,1,8793392818,,"ENT, Dentistry, General Medicine",estimated,Estimated/inferred where public source was unavailable
mh-17033,Khenat Hospital and Maternity Home,pune,18.4914674,73.8253649,120,12,9677312582,,Gynecology,estimated,Estimated/inferred where public source was unavailable
mh-17035,Vivekanand Medical Foundations Dr Khenat Hospital and Maternity Home,pune,18.4914674,73.8253649,120,5,7524691189,,Gynecology,estimated,Estimated/inferred where public source was unavailable
mh-17036,Lifepoint Multispeciality Hospital,pune,18.5989428,73.7652715,120,13,9579686046,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-17037,Polaris Health Care,pune,18.6029022,73.7645568,60,3,9621970963,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-17039,Kulkarni Hospital and Diagnostic Centre,pune,18.5204303,73.8567437,120,3,7763422457,,ENT,estimated,Estimated/inferred where public source was unavailable
mh-17040,Lodha Hospital,pune,18.4869119,73.7994922,120,12,9597148076,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-17043,Bansal Hospital,pune,18.6806652,73.7313697,120,11,7382783022,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-17045,Ashwin Hospital,pune,18.4775848,73.8572817,120,3,8252707885,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-17046,Rukhmini Maternity and Nursing Home,pune,18.1841352,74.6107628,30,3,7628022878,,"Gynecology, General Medicine",estimated,Estimated/inferred where public source was unavailable
mh-17048,Shri Ram Hospital - Rsby,pune,18.1260908,74.3880929,120,2,9729827705,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-17049,Shinde Hospital,pune,18.4752603,73.9577445,120,13,9968516716,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-17050,Sainath Hospital,pune,18.6501684,73.8503667,120,4,9228760320,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-17052,Shri Sai Hospital,pune,18.6783977,73.8992014,120,9,9078544317,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-17053,Matoshri Hospital.,pune,18.6825338,73.7320188,120,7,9613017119,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-17054,Maval Hospital.,pune,18.7281047,73.6538005,120,3,7653987533,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-17055,Sinhagad Hospital Pvt. Ltd. Md Kings Multi Speciality Hospital.,pune,18.4615757,73.8169099,120,3,9008591692,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-17059,Dr Marathe Hospital - Rsby,pune,18.4850053,74.0711359,120,12,7625050305,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-17061,Nisargopchar Gramsudhar Trust,pune,18.4874257,74.1333715,60,6,7786167327,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-17062,Baravkar Hospital,pune,18.4592892,74.5873348,120,13,7582241921,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-17063,Mohan General Hospital - Daund,pune,18.4592892,74.5873348,120,12,7480056910,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-17064,Om General Hospital and Matarnity Home,pune,18.4592892,74.5873348,120,14,9257138623,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-17065,Parth Hospital,pune,18.4592892,74.5873348,120,4,7916068794,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-17066,Thorat Hospital,pune,18.4592892,74.5873348,120,11,7568890843,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-17067,Leela Gulab Hospital,pune,18.1841352,74.6107628,120,3,9227424633,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-17068,Burande Hospital,pune,18.1458199,73.8429847,120,7,7129971895,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-17069,Shubhangad Goregaonkar Smruti Rugnalaya,pune,18.1458199,73.8429847,60,4,7849841144,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-17073,Ankur Hospital,pune,18.8272478,74.3730083,120,1,7222807715,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-17074,Anmol Jeevan Hospital,pune,18.8272478,74.3730083,120,13,9732824126,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-17075,Dhamdhere Hospital,pune,18.6647409,74.1084322,120,11,8000212645,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-17076,Jijamata Hospital,pune,18.5628913,73.9367606,120,13,7494923298,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-17079,Shrikrishna Hospital,pune,18.8272478,74.3730083,120,2,9448258105,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-17081,Narwade Hospital,pune,18.8272478,74.3730083,120,10,8890312481,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-17082,Shree Mahaganpati Hospital,pune,16.0993242,75.7822057,120,9,7849805981,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-17085,"Bhakti Hospital - Sanaswadi,Pune",pune,18.8272478,74.3730083,120,10,8825882050,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-17086,Dr. Konde Hospital.,pune,18.8272478,74.3730083,120,8,9152136535,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-17087,Harde Hospital and Maternity Home,pune,18.8272478,74.3730083,120,10,9084777726,,Gynecology,estimated,Estimated/inferred where public source was unavailable
mh-17090,Matruchhaya Hospital,pune,16.9529766,82.2471715,120,6,8028100398,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-17091,Meera Nursing Home,pune,18.8272478,74.3730083,30,3,7678963036,,General Medicine,estimated,Estimated/inferred where public source was unavailable
mh-17093,Nityaseva Hospital,pune,18.8259051,74.3752419,120,3,7060142102,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-17094,R.M. Dhariwal Foundation's Matoshree Madanbai Dhariwal Hospital,pune,18.5282786,73.8470523,120,8,9341309357,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-17095,Ravi Clinic and General Hospital,pune,18.5204303,73.8567437,20,2,8133381025,,General Medicine,estimated,Estimated/inferred where public source was unavailable
mh-17096,Vighnaharta Multispeciality Hospital,pune,18.8272478,74.3730083,120,3,7450260045,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-17097,Walunj Hospital,pune,18.8259051,74.3752419,120,14,7884591536,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-17098,Shree Dhanwantari Hospital,pune,18.8272478,74.3730083,120,13,7739004515,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-17102,Onkar Hospital,pune,18.8272478,74.3730083,120,11,8573359756,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-17104,Thite Hospital,pune,18.5628913,73.9367606,120,5,8342066876,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-17105,Langhe Hospital - Rsby,pune,18.8298159,74.1355267,120,8,8610325640,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-17106,Divekar Hospital,pune,18.5204303,73.8567437,120,11,7234231610,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-17107,Shree Ganesh Hospital,pune,18.4592892,74.5873348,120,6,8239387040,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-17108,Chintamani Hospital,pune,18.5204303,73.8567437,120,12,8242408425,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-17109,Dalvi Hospital.,pune,18.5204303,73.8567437,120,9,7920241726,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-17110,Dr. Mainkar Hospital,pune,18.3520712,74.0329499,120,7,8720058749,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-17112,Nalawade Hospital,pune,18.5065751,73.9586957,120,11,7454620110,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-17113,Shivam Hospital,pune,18.4726725,73.9784573,120,6,9067794900,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-17115,Adhar Hospital,pune,18.5204303,73.8567437,120,10,8336847204,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-17116,Dongre Hospital,pune,19.0514747,73.8327676,120,7,9969777271,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-17117,Potnis Hospital- Rsby,pune,19.0436986,73.8330844,120,9,9086538613,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-17118,Dr. Gaikar Hospital,pune,19.2031842,73.87425,120,14,7432574797,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-17119,Dr. Phapale Hospital,pune,19.2031842,73.87425,120,12,7731884834,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-17120,Dr. Wetal Hospital,pune,19.2031842,73.87425,120,10,7595440896,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-17121,K.E.M. Hospital,pune,18.5454274,73.8855605,120,9,7414351139,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-17123,Shanti Hospital,pune,19.2031842,73.87425,120,3,8803890872,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-17124,Anuchandra Accidnt Hospital,pune,18.1841352,74.6107628,120,12,8449444787,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-17127,Bobade Accident Hospital,pune,18.5204303,73.8567437,10,1,8167748583,,ENT,estimated,Estimated/inferred where public source was unavailable
mh-17128,Deokate Hospital,pune,18.5204303,73.8567437,120,1,7322929125,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-17129,Dhanvantary Hospital - Rsby,pune,18.0556093,74.4848003,120,9,9663178134,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-17130,Dhulabapu Kokare Memorial Hospital,pune,18.1841352,74.6107628,120,6,8116809661,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-17131,Dr. Jedhe Balrugnalaya,pune,18.1841352,74.6107628,60,5,7521409061,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-17132,Giri Raj Hospital and Intensive Care Unit,pune,18.1435037,74.5737416,120,11,9499341438,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
mh-17133,Kamal Drishti Eye Center,pune,18.1486231,74.574795,8,1,8774255312,,"Ophthalmology, ENT",estimated,Estimated/inferred where public source was unavailable
mh-17134,Krishna Drishti Eye Hospital,pune,18.1841352,74.6107628,8,1,7170630545,,Ophthalmology,estimated,Estimated/inferred where public source was unavailable
mh-17136,Mehta Nursing Home,pune,18.1841352,74.6107628,30,2,7460733768,,General Medicine,estimated,Estimated/inferred where public source was unavailable
mh-17139,Niramay Medical Foundation and Research Centre Pvt. Ltd.,pune,18.1547039,74.5806179,60,7,9031560156,,ENT,estimated,Estimated/inferred where public source was unavailable
mh-17140,Niranjan Nursing Home (Atole Hospital),pune,18.1841352,74.6107628,30,3,8974096135,,General Medicine,estimated,Estimated/inferred where public source was unavailable
mh-17142,Shivanandan Polyclinic,pune,18.1841352,74.6107628,20,2,8837055045,,General Medicine,estimated,Estimated/inferred where public source was unavailable
mh-17144,Shri Sai Eye Hospital,pune,18.1486231,74.574795,8,1,7490639060,,Ophthalmology,estimated,Estimated/inferred where public source was unavailable
mh-17145,Shripal Hospital,pune,18.1578373,74.5680226,120,6,8056239984,,Multi-specialty,estimated,Estimated/inferred where public source was unavailable
